month,day,year,day_of_year,date,zone,type_of_site,site.number1,number_of_visit,site,latitude,longitude,elevation,temperature,wind,band,species,sex,plumage,beak_length,beak_depth,beak_width,tarsus,wing,mass,pox_IUR,pox_scale,pox_lesion
4,21,2022,111,21-Apr-22,Santa Rosa,Ganadera,9,2,Miguel Ramón,-0.6340509,-90.432526,370,26.8,0.8,SM496,small,M,5,9.61,7.2,4.95,19.33,64,14.89,U,NA,NA
4,21,2022,111,21-Apr-22,Santa Rosa,Ganadera,9,2,Miguel Ramón,-0.6340509,-90.432526,370,26.8,0.8,SM495,small,F,NA,8.1,6.96,4.78,18.57,63,17.28,R,NA,NA
4,21,2022,111,21-Apr-22,Santa Rosa,Ganadera,9,2,Miguel Ramón,-0.6340509,-90.432526,370,26.8,0.8,SM494,small,M,5,9.07,7.15,4.55,20.99,63,15.1,R,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1332,medium,M,5,12.22,12.22,7.3,20.33,71,23.44,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM479,small,M,5,9.13,8.27,5.19,17.72,64,15.45,R,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1333,medium,M,5,12.3,11.65,7.19,18.95,73,21.9,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1334,medium,M,5,11.52,11.45,7.51,20.11,72,21.87,R,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1335,medium,M,5,11.46,12,7.25,21.2,73,20.05,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1336,medium,F,NA,12.48,11.24,7.22,22.92,80,21.97,R,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1337,medium,M,5,12.38,13.3,9.46,21.7,72,24.43,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM483,small,F,0,8.83,7.14,5.22,19.57,62,13.93,R,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1338,medium,M,5,11.95,12.85,9.8,19.45,75,22.77,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1339,medium,F,0,11.43,10.63,8.34,25.41,80,31.5,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM486,small,M,5,9.16,7.58,7.21,17.9,60,16.08,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM487,small,F,0,8.4,6.57,5.76,17.33,59,14.74,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM489,small,M,5,8.36,6.7,5.72,17.19,61,13.94,R,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1340,medium,F,NA,12.07,11.96,9.77,19,70,21.49,I,B,4.23
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM490,small,M,2,8.61,7.26,5.41,17.29,62,13.25,I,A,2.34
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1341,medium,M,3,12.6,11.6,9.71,19.6,71,24,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM1342,medium,M,5,13,12.13,9.94,20.6,73,25.06,I,A,3.93
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM491,small,F,NA,8.6,7.09,5.04,17.02,57,14.52,U,NA,NA
4,23,2022,113,23-Apr-22,Camote,Bosque,10,2,Cerro Mesa,-0.6361194,-90.2908302,430,25.2,0,SM492,small,F,NA,8.96,7.11,5.07,18.02,61,14.04,U,NA,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM501,small,M,2,9.84,7.36,5.3,20.44,65,14.29,U,NA,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM502,small,F,NA,9.75,7.56,5.68,19.5,60,13.46,U,NA,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM505,small,F,NA,8.08,6.63,4.88,17.99,60,18.32,U,NA,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM506,small,F,NA,NA,NA,NA,NA,NA,13.22,I,A,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM508,small,M,4,8.72,7.04,5.24,18.73,60,14.7,U,NA,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM509,small,M,1,9.14,7.09,5.2,17.97,61,11.35,I,D,6.73
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM511,small,M,3,8.94,7.27,4.91,17.41,65,15.18,R,NA,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM512,small,U,2,9.13,7.64,4.84,17.34,62,13.27,R,NA,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM520,small,F,0,8.48,6.85,5.58,16.48,60,12.81,R,NA,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM521,small,U,0,7.65,7.05,5.35,17.63,60,12.56,R,NA,NA
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM523,small,M,2,8.16,7.31,6.52,16.82,60,14.24,I,A,2.16
4,24,2022,114,24-Apr-22,Bellavista,Bosque,11,2,Maria Elena Guerra,-0.7016916,-90.3182387,170,24.2,0,SM524,small,M,5,9.26,7.33,5.06,18.37,65,13.57,R,NA,NA
4,25,2022,115,25-Apr-22,Camote,Ganadera,12,2,Quiman Valle,-0.6457372,-90.2930558,440,19.2,0.5,SM529,small,M,5,9.11,7.37,5.32,19.21,63,15.21,I,A,3.65
4,25,2022,115,25-Apr-22,Camote,Ganadera,12,2,Quiman Valle,-0.6457372,-90.2930558,440,19.2,0.5,SM344,small,F,NA,8.61,7,4.82,17.04,60,17.96,U,NA,NA
4,26,2022,116,26-Apr-22,Santa Rosa,Agricola,13,2,Ana Chapi,-0.6580223,-90.4253685,330,22.6,0.2,SM1402,medium,F,NA,11.28,10.62,6.33,19.67,67,21.44,R,NA,NA
4,26,2022,116,26-Apr-22,Santa Rosa,Agricola,13,2,Ana Chapi,-0.6580223,-90.4253685,330,22.6,0.2,SM531,small,F,NA,8.81,7.29,5,15.6,60,11.41,U,NA,NA
4,26,2022,116,26-Apr-22,Santa Rosa,Agricola,13,2,Ana Chapi,-0.6580223,-90.4253685,330,22.6,0.2,SM532,small,F,NA,8.93,7.42,5.22,17.06,60,14.33,U,NA,NA
4,26,2022,116,26-Apr-22,Santa Rosa,Agricola,13,2,Ana Chapi,-0.6580223,-90.4253685,330,22.6,0.2,SM363,small,M,5,8.82,7.12,4.93,17.46,61,17.42,U,NA,NA
4,26,2022,116,26-Apr-22,Santa Rosa,Agricola,13,2,Ana Chapi,-0.6580223,-90.4253685,330,22.6,0.2,SM1403,medium,F,NA,9.85,8.44,6.06,18.26,66,19.86,U,NA,NA
4,26,2022,116,26-Apr-22,Santa Rosa,Agricola,13,2,Ana Chapi,-0.6580223,-90.4253685,330,22.6,0.2,SM1404,medium,M,5,11.79,10.59,6.51,19.23,70,18.64,U,NA,NA
4,26,2022,116,26-Apr-22,Santa Rosa,Agricola,13,2,Ana Chapi,-0.6580223,-90.4253685,330,22.6,0.2,SM533,small,M,3,8.83,7.46,4.97,17.78,64,15.03,U,NA,NA
4,26,2022,116,26-Apr-22,Santa Rosa,Agricola,13,2,Ana Chapi,-0.6580223,-90.4253685,330,22.6,0.2,SM534,small,U,NA,7.11,6.05,4.51,16.62,52,11.96,U,NA,NA
4,26,2022,116,26-Apr-22,Santa Rosa,Agricola,13,2,Ana Chapi,-0.6580223,-90.4253685,330,22.6,0.2,SM536,small,M,5,8.98,7.3,5.07,17.33,63,13.36,U,NA,NA
4,28,2022,118,28-Apr-22,Cascajo,Agricola,14,2,Robert Christen,-0.6708122,-90.2827119,260,21.7,0,SM541,small,M,3,9.21,7.74,5.22,20.13,65,15.34,I,A,3.61
4,28,2022,118,28-Apr-22,Cascajo,Agricola,14,2,Robert Christen,-0.6708122,-90.2827119,260,21.7,0,SM545,small,M,4,9.27,7.59,5.17,17.13,64,15.44,U,NA,NA
4,29,2022,119,29-Apr-22,Santa Rosa,Bosque,15,2,Reina Oleas,-0.6824341,-90.3950559,260,23.9,0.4,SM549,small,F,NA,9.05,7.33,5.24,16.77,61,15.66,U,NA,NA
4,29,2022,119,29-Apr-22,Santa Rosa,Bosque,15,2,Reina Oleas,-0.6824341,-90.3950559,260,23.9,0.4,SM551,small,M,5,8.1,7.13,5.21,17.65,62,15.08,R,NA,NA
4,29,2022,119,29-Apr-22,Santa Rosa,Bosque,15,2,Reina Oleas,-0.6824341,-90.3950559,260,23.9,0.4,SM552,small,F,NA,8.41,7.26,4.71,16.19,62,14.24,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM554,small,M,5,8.28,7.34,4.89,17.1,61,14.05,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM555,small,F,NA,10.2,8.79,5.44,17.54,62,16.7,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM557,small,M,2,10.17,7.34,6.3,18.99,62,13.84,I,A,5.07
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM558,small,F,NA,7.92,7.1,7.04,16.09,58,12.49,R,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM559,small,M,5,8.96,7.3,5.05,16.1,61,13.57,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM1345,small,U,NA,7.12,5.08,28.71,14.04,60,NA,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM560,small,M,5,9.93,7.46,5,17.03,61,13.42,I,A,5.18
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM561,small,M,5,8.62,7.13,4.95,16.2,63,13.58,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM562,small,F,NA,10.11,7.65,5.23,17.8,60,14.26,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM563,small,M,5,8.9,7.48,5.27,17.2,63,13.87,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM564,small,F,NA,9.27,7.13,4.72,18.3,58,12.08,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM565,small,M,1,9.53,7.04,5.32,19.26,62,15.76,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM566,small,M,1,9.24,7.01,5.33,17.65,61,13.75,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM567,small,F,NA,8.42,7.04,5.18,18.77,61,14.46,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM568,small,F,NA,8.84,7.2,4.76,17,59,13.86,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM569,small,M,5,9.91,7.42,5.35,19.7,59,13.74,R,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM570,small,F,NA,9.93,7.31,5.44,17.29,59,12.74,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM571,small,M,5,10.12,7.81,6,20.14,62,15.27,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM572,small,M,5,9.36,7.54,5.13,19.2,61,13.66,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM573,small,M,5,10.34,7.83,5.32,19.32,61,15.15,I,A,4.45
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM574,small,F,NA,9.63,6.77,4.62,19.6,62,13.75,R,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM575,small,F,0,9.45,7.07,5.91,17.42,61,13.55,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM576,small,M,3,9.52,7.6,5.55,19.54,62,13.5,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM577,small,F,0,9.27,7,5.42,18.28,60,13.84,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM578,small,M,4,9.78,7.97,5.99,18.87,63,14.86,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM579,small,M,5,9.4,7.54,4.83,19.07,60,13.91,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM580,small,M,5,9.65,7.26,5.48,19.74,61,16.15,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM581,small,F,0,9.85,8.2,5.48,16.88,61,12.79,R,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM582,small,M,5,10.04,7.26,5.21,18.9,60,13.17,R,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM583,small,F,0,8.18,7.37,5.17,17.99,61,13.14,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM584,small,M,5,9.7,6.99,5.41,19.49,60,13.84,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM585,small,F,0,9.84,7.36,5.27,17.71,60,13,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM586,small,M,5,9.35,7.18,4.78,19.43,62,14.18,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM587,small,M,5,9.61,7.79,5.38,18.39,65,13.35,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM588,small,M,5,8.9,7.53,4.7,18.01,61,13.22,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM589,small,M,5,9.17,7.66,5.07,17.9,64,13.78,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM590,small,F,0,8.79,7.18,4.81,16.67,60,11.51,R,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM592,small,F,NA,9.07,7.53,5.23,17.27,58,13.39,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM595,small,F,NA,9.42,7.31,5.6,19.2,57,14.12,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM596,small,M,5,9.41,7.67,5.36,19.06,63,13.79,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM597,small,F,0,9.48,7.04,5.09,19.18,59,13.96,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM598,small,M,5,9.01,7.66,5.54,19.53,62,15.29,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM599,small,F,NA,10.98,7.28,5.02,18.4,60,13.67,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM600,small,M,5,9.89,7.36,5.47,17.13,62,14.93,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM601,small,M,2,9.62,7.8,5.68,19.4,61,14.2,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM602,small,F,NA,8.86,7.35,5.64,18.72,58,12.52,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM603,small,M,1,9.33,7.13,5.12,18.01,60,13.49,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM604,small,F,NA,10.32,7.39,5.06,18.71,62,15.39,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM605,small,M,5,9.69,7.16,5,19.56,59,12.61,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM606,small,F,NA,9.21,7.49,5.18,19.67,57,13.63,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM607,small,M,2,9.67,7.47,4.98,19.3,63,14,U,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM608,small,F,NA,9.55,7.43,5.52,19.22,59,14.62,R,NA,NA
4,30,2022,120,30-Apr-22,Santa Rosa,Ganadera,16,2,Efren Herrera,-0.6652275,-90.4169802,300,NA,0.2,SM609,small,M,3,10.34,7.84,5.47,20.08,58,15.35,U,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM611,small,M,5,8.41,7.37,5.8,17.18,61,13.95,U,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM440,small,M,5,8.56,7.25,5.4,17.86,63,13.12,R,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM614,small,F,NA,8.29,6.89,5.63,17.47,59,13.39,U,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM616,small,M,5,8.08,6.67,5.72,16.56,60,16.64,R,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM617,small,M,5,9.14,7.09,5.65,18.5,65,14,U,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM618,small,M,5,8.36,6.81,5.64,16.86,63,12.89,U,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM623,small,M,5,9.85,7.04,4.52,18.53,63,14.83,R,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM624,small,F,NA,9.82,7.4,5.01,18.36,60,13.59,U,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM626,small,F,NA,9.64,7.16,5.08,18.85,55,13.84,U,NA,NA
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM632,small,U,NA,8.76,7.31,4.91,17.86,58,13.09,I,A,2.78
5,1,2022,121,1-May-22,Camote,Agricola,17,2,Clemente Troya,-0.6798509,-90.3105804,290,24,0,SM633,small,M,5,8.38,6.99,5.27,16.51,65,14.43,U,NA,NA
5,2,2022,122,2-May-22,Santa Rosa,Bosque,1,3,Los Gemelos,-0.6238065,-90.3845436,610,24.1,0,SM634,small,M,5,8.41,7.07,5.04,16.72,61,15.45,U,NA,NA
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM405,small,M,4,10,7.78,5.14,19.76,64,14.75,R,NA,NA
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM642,small,F,NA,9.75,7.55,5.76,18.95,61,13.86,U,NA,NA
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM646,small,M,3,9.2,7.39,5.1,17.42,61,14.83,U,NA,NA
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM648,small,F,NA,9.19,7.49,5.1,17.96,61,14.05,U,NA,NA
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM650,small,M,2,9.57,7.29,5.26,18.13,63,15.05,R,NA,NA
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM651,small,F,NA,8.77,7.16,5.08,17.01,60,14.87,R,NA,NA
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM652,small,M,2,8.88,7.26,5.33,17.74,61,13.09,I,C,7.48
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM653,small,F,NA,9.39,7.39,4.83,19.17,64,15.76,U,NA,NA
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM654,small,M,4,8.9,7.8,4.99,16.75,62,15.35,U,NA,NA
5,4,2022,124,4-May-22,Cascajo,Agricola,3,3,Rosa Calva,-0.6708169,-90.2627183,260,22.8,1,SM655,small,F,NA,8.28,6.97,4.6,18.11,58,14.82,U,NA,NA
5,5,2022,125,5-May-22,Occidente,Agricola,4,3,Kelvin Gaona,-0.7124518,-90.3583274,120,24.5,0,SM656,small,F,NA,10.95,8.02,5.59,20.16,59,14.38,I,C,5.05
5,5,2022,125,5-May-22,Occidente,Agricola,4,3,Kelvin Gaona,-0.7124518,-90.3583274,120,24.5,0,SM659,small,F,NA,9.26,7.15,4.51,16.06,59,12.73,R,NA,NA
5,5,2022,125,5-May-22,Occidente,Agricola,4,3,Kelvin Gaona,-0.7124518,-90.3583274,120,24.5,0,SM662,small,M,5,10.12,7.97,5.07,19.29,62,15.12,U,NA,NA
5,5,2022,125,5-May-22,Occidente,Agricola,4,3,Kelvin Gaona,-0.7124518,-90.3583274,120,24.5,0,SM664,small,F,NA,9.16,7.07,4.64,18.15,60,13.28,I,A,4.05
5,5,2022,125,5-May-22,Occidente,Agricola,4,3,Kelvin Gaona,-0.7124518,-90.3583274,120,24.5,0,SM665,small,M,3,10.55,7.92,5.44,18.87,60,14.33,U,NA,NA
5,5,2022,125,5-May-22,Occidente,Agricola,4,3,Kelvin Gaona,-0.7124518,-90.3583274,120,24.5,0,SM666,small,F,NA,10.32,7.25,5.4,18.48,60,13.13,U,NA,NA
5,5,2022,125,5-May-22,Occidente,Agricola,4,3,Kelvin Gaona,-0.7124518,-90.3583274,120,24.5,0,SM266,small,F,NA,9.8,6.76,4.58,19.44,60,12.35,U,NA,NA
5,5,2022,125,5-May-22,Occidente,Agricola,4,3,Kelvin Gaona,-0.7124518,-90.3583274,120,24.5,0,SM667,small,M,5,10.81,7.93,5.26,18.8,65,15.37,U,NA,NA
